record_id,scope,source_archive,relative_path,size_bytes,sha256,duplicate_group,canonical_record,material_state,notes
HIST-0344,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/delivery-packager/README.md,146,78c5f36397e2b9ede25a2e960703dfa86930d5c6a5cbeae2bd9f20133e7e7056,DUP-0109,HIST-0344,materialized,
HIST-0345,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/delivery-packager/SKILL.md,773,38fa2a0a5394967b7a0ae3c0f911bda0aecc8036141b6518530a99addb1a3135,DUP-0047,HIST-0345,materialized,
HIST-0346,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/delivery-packager/open-design.json,1297,07bb2645ad8a7584145fd7f6294a22eb8e4aa8608ac54f4241bd4f1300cd584b,DUP-0011,HIST-0346,materialized,
HIST-0347,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/design-direction-jury/README.md,151,9b0f5228445c6271c99e4b8cae47b319a2c66e52a6e613a898518be786996f7e,DUP-0137,HIST-0347,materialized,
HIST-0348,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/design-direction-jury/SKILL.md,783,843d5f0b6415a616ce4e570a32c6d038fa76330dd481e171df311302dbadca88,DUP-0119,HIST-0348,materialized,
HIST-0349,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/design-direction-jury/open-design.json,1330,669c5d4bf3477523bce9de27f4b5510b0a898397279e651c7a2d2f599df977b8,DUP-0095,HIST-0349,materialized,
HIST-0350,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/design-quality-jury/README.md,140,57389b8290b3575e6d920a944923b6e53621df4c31089208eb79e62945d1b486,DUP-0080,HIST-0350,materialized,
HIST-0351,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/design-quality-jury/SKILL.md,761,5164fe3e7f816f97595f93ed8c760dc84455af2b81174fbf739e0b48cbdb6296,DUP-0074,HIST-0351,materialized,
HIST-0352,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/design-quality-jury/open-design.json,1376,6b0f86786d0e90099c43cd64ca074f7044f717bca5966ef41bf2b72fb47f98be,DUP-0098,HIST-0352,materialized,
HIST-0353,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/reference-dna-analyzer/README.md,172,f58303f9e05ee30b71bf21a82248304ed18eb5e2b7a0291c73f032e73dbcf0cf,DUP-0216,HIST-0353,materialized,
HIST-0354,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/reference-dna-analyzer/SKILL.md,825,570b3eddc5e0cd9f5d8530f55039bea44d507758d70d1fa0b8e09958dd82dd3e,DUP-0079,HIST-0354,materialized,
HIST-0355,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/reference-dna-analyzer/open-design.json,1396,2c28832bdbb6f30892199caf8f9bc6fc47f82fdf107a3d951ac8bfd4022e2719,DUP-0036,HIST-0355,materialized,
HIST-0356,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/source-intake-gate/README.md,143,07e8978a8432b205e4501c708cb073297702515a569498e4f60523ce1129ff32,DUP-0012,HIST-0356,materialized,
HIST-0357,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/source-intake-gate/SKILL.md,767,542396718fc79e9d6e208580d09083f764788a696dd4b988659b37a13f14e579,DUP-0076,HIST-0357,materialized,
HIST-0358,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/atoms/source-intake-gate/open-design.json,1285,5c52aeff5eea234cb0c56487e1055f7ea12397ed064eae6212079f0a4091e780,DUP-0085,HIST-0358,materialized,
HIST-0359,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/bundles/commercial-design-core/README.md,25,c8f3e8982e3731d193bbf0a656e283abdc56d5418cabccd21b22298770158a9f,DUP-0180,HIST-0359,materialized,
HIST-0360,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/bundles/commercial-design-core/SKILL.md,280,03e289c4b2e59c9e4b6503a0757dac4af25849a6efb5c5864e605caf64de52cb,DUP-0005,HIST-0360,materialized,
HIST-0361,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/bundles/commercial-design-core/open-design.json,1381,7f1c7024c33d1dbd928f615bb995aa6adf3645dd236a8f5d0ead52234d877510,DUP-0114,HIST-0361,materialized,
HIST-0362,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/README.md,496,2bc28b6a37a0b00953a10db6b946ac212c3a9f3fec5ab6db74447c28fb4dab76,DUP-0035,HIST-0362,materialized,
HIST-0363,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/3d.rubric.json,1282,df0c7f642411c2474d8b035662ac9064f4a3e36e5ffd409303d1ad6a9aa4893d,DUP-0194,HIST-0363,materialized,
HIST-0364,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/brand.rubric.json,1277,afed7fdee3535a880c800d7fc06d9fbd0675c0ef691a0ef400ae521e9696b91d,DUP-0155,HIST-0364,materialized,
HIST-0365,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/editorial.rubric.json,1300,3bcbd98fcbeef4f2b7094adc9d6408d81d4935488e14f04c8c515a774b567beb,DUP-0052,HIST-0365,materialized,
HIST-0366,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/graphic.rubric.json,1287,0b8cfaa5624a4440c464dec7fede68bec4e240179ca7170c85cc837e7444a3ac,DUP-0014,HIST-0366,materialized,
HIST-0367,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/motion.rubric.json,1301,dd812666c0fa48af50d94a25423b14f3076a9cad9a15a384a21fd733d037ac77,DUP-0192,HIST-0367,materialized,
HIST-0368,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/packaging.rubric.json,1306,3e6b662bd4dee183637b4206d05f483de0aa0de6dcf056bd19a7141b4f8b56c7,DUP-0054,HIST-0368,materialized,
HIST-0369,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/spatial.rubric.json,1294,e280214947a6f3a4ac03a479400067dc1e0ca9cb3baed6a3ac314e4696b93e90,DUP-0200,HIST-0369,materialized,
HIST-0370,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/evals/rubrics/uiux.rubric.json,1308,3f6f6f6ad5d6e8c0e56f7ee21d3e67105a5c4ab476447a0ff55fc611ac3e6418,DUP-0055,HIST-0370,materialized,
HIST-0371,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/governance/CAPABILITY_EVIDENCE_LEVELS.md,735,1dc54d8fc9b39821c3c5712f51d24fab377654706b09bd728b078eddab837b44,DUP-0022,HIST-0371,materialized,
HIST-0372,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/governance/OPEN_SOURCE_ABSORPTION_POLICY.md,2075,e59c4b05ede75cce8b76258232e3abd64d81256c695f40203604c25c469af49d,DUP-0203,HIST-0372,materialized,
HIST-0373,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/governance/SKILL_SUPPLY_CHAIN_SECURITY.md,1009,5f49359658973118dfe621d24ba939ffe4d035463f9e06b68d92114b252f3ae7,DUP-0089,HIST-0373,materialized,
HIST-0374,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/standards/3D_ASSET_INTEROP.md,665,9f016a7e74a8ee71710f2defc0a5658cf2ebe56f11706924922abf98006a7e91,DUP-0141,HIST-0374,materialized,
HIST-0375,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/standards/ACCESSIBILITY_BASELINE.md,1100,028342213b91b416edeab41c0fddc0bcbc6d9155085b6c50e916c2d787091fa2,DUP-0002,HIST-0375,materialized,
HIST-0376,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/standards/DESIGN_TOKEN_INTEROP.md,819,77e7ac5f85817a8397601c317a8c1aa6009a9345b7fae7c8bc864a292b777ed8,DUP-0108,HIST-0376,materialized,
HIST-0377,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/standards/MOTION_ACCESSIBILITY.md,735,07b096df07f43914e5ec9b326e6f6e4d5bfdac394b2e4a68303c1597f22b5e84,DUP-0010,HIST-0377,materialized,
HIST-0378,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/standards/PRINT_AND_PDF_PREFLIGHT.md,765,adb62d0db0818d5cd91bd818764d43ca2f10695a92dc53d95a61026b16114462,DUP-0153,HIST-0378,materialized,
HIST-0379,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/standards/SPATIAL_EXHIBITION_ACCESSIBILITY.md,830,72ada1ec1d707d0300561155e6facaed3fbc49388b1a6146d90e0a2624eecc16,DUP-0102,HIST-0379,materialized,
HIST-0380,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/knowledge/typography/CJK_TYPOGRAPHY.md,779,85d13a45dcc89ed54693cc8a70177ab84dc51f552e61b7be9f23b97be8c289bb,DUP-0122,HIST-0380,materialized,
HIST-0381,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/profiles/3d-asset.profile.json,696,ead7a63dec6d94cd0aad62186073363ee4f483c07880ca7b0136394074ee8dd0,DUP-0210,HIST-0381,materialized,
HIST-0382,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/profiles/digital-ui.profile.json,785,a2117ba1348b723e057d34060e0cf18cefe4eb88a12c3a9d525111a19dacf899,DUP-0143,HIST-0382,materialized,
HIST-0383,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/profiles/motion.profile.json,680,175d48974ffb2f6e7e6bc3b492fcb36e9db29f0f743039c51b376ee484816ebb,DUP-0019,HIST-0383,materialized,
HIST-0384,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/profiles/packaging.profile.json,783,8f0d06cac888d3370f8b0c2c0970813962f229c358ee79e87a16c6777705b3ec,DUP-0125,HIST-0384,materialized,
HIST-0385,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/profiles/print-commercial.profile.json,786,3bcadc56bf791eaa6bbe8da3681def2487ac3dbf6736f26b2f911fd1ed96b361,DUP-0051,HIST-0385,materialized,
HIST-0386,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/profiles/spatial-exhibition.profile.json,811,cbf5859ba818f41fbc2b1553d144cd6c068f9572321fca0e90959a2ab9c55a40,DUP-0181,HIST-0386,materialized,
HIST-0387,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/research/global-absorption/README.md,1812,24b880cf22fb07d3a653f9d230c6dfb28140ce86e5a0afa856654cc4451bd07d,DUP-0027,HIST-0387,materialized,
HIST-0388,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/research/global-absorption/SOURCE_REGISTRY.json,64031,7f096739d4ad8a0f6aeacd4b5a5384878f202a79fb77a29abd33cdeec753cf66,DUP-0113,HIST-0388,materialized,
HIST-0389,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/research/global-absorption/SOURCE_REGISTRY.md,1661,bf294afc4498843dbcdbb9cee4d8edc4f2a21518e283582cf539498104713439,DUP-0166,HIST-0389,materialized,
HIST-0390,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scenarios/brand-campaign-360/README.md,62,9174858f1ee71238f5a7828955ddacba0b83e2764a2fd7990cf543b6df045f04,DUP-0128,HIST-0390,materialized,
HIST-0391,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scenarios/brand-campaign-360/SKILL.md,843,bd0aa8d76a531318c81f4a1bbe137729dc50941e2846a293b0b40a75c1f786a7,DUP-0164,HIST-0391,materialized,
HIST-0392,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scenarios/brand-campaign-360/open-design.json,4824,836481407748fe7487954d0f26c8e49387e251a4e696fd0fdeca15b7d5be74ae,DUP-0118,HIST-0392,materialized,
HIST-0393,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scenarios/commercial-design-router/README.md,80,35387facac7c8dc57f8d7eb2381d91b4ce5523d161be91f1940741a623d8b570,DUP-0043,HIST-0393,materialized,
HIST-0394,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scenarios/commercial-design-router/SKILL.md,995,4dd5555101b656e4a2e7f2b7651d591bd04497bd3b0b9b2aafee843d55f01b63,DUP-0070,HIST-0394,materialized,
HIST-0395,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scenarios/commercial-design-router/open-design.json,4544,9fef287ad7a12bdee6c3224e963b93c0bdb6145f67b090cf599d6766a420b82d,DUP-0142,HIST-0395,materialized,
HIST-0396,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/capability-status.schema.json,1139,65b589ae9057556d8b310d9ebcb85108b02da50425b0ac2978d9136af44ee364,DUP-0094,HIST-0396,materialized,
HIST-0397,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/case-record.schema.json,1222,1ec4e08be4bd1a733eca55c2a362fa314e861620d426bdc1738b5209a2f9cadf,DUP-0023,HIST-0397,materialized,
HIST-0398,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/design-brief.schema.json,4128,071bbd4318a49a1db93d1bb23fefb2921ded45ba524f19d2065d12088d95b6b7,DUP-0009,HIST-0398,materialized,
HIST-0399,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/design-critique.schema.json,2012,3b0fc739f24f4b2c339c5fd8b2379cfe5e9c0ea7cdb6e296b2df84d78939d71d,DUP-0049,HIST-0399,materialized,
HIST-0400,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/design-direction.schema.json,2400,a914ac0f522438cfff182b05c4335dc36bfed0ed580116c08bce737fafab59a5,DUP-0146,HIST-0400,materialized,
